population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,1026,Total burden related to hepatitis B,1,Number,2007,2090.4209619720746,3012.18901449317,1252.3967514320618
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,1027,Total burden related to hepatitis C,1,Number,2007,641.6467049397353,957.629393259585,380.9002587417636
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,1028,Total burden related to Non-alcoholic fatty liver disease (NAFLD),1,Number,2007,109.51012386544193,161.80830748347555,62.360842900186775
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,1029,Total cancers,1,Number,2007,9679.26202440467,10975.077135865315,8620.920954642115
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,1032,Thyroid diseases,1,Number,2007,11.748315362798435,21.46746247213941,6.110839635988682
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,1048,COVID-19,1,Number,2007,0.0,0.0,0.0
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,302,Diarrheal diseases,1,Number,2006,8172.904098192571,11106.583891510638,5680.7178207160405
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,319,Typhoid fever,1,Number,2006,2382.11736215752,3832.209566094943,1241.9683427024772
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,320,Paratyphoid fever,1,Number,2006,484.65072320368773,936.9794922011585,226.69348598934477
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,321,Other intestinal infectious diseases,1,Number,2006,2.9165107125573777,4.945556619010856,1.6098421576404887
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,322,Lower respiratory infections,1,Number,2006,13526.860205889816,16669.76843316364,11165.473664351184
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,328,Upper respiratory infections,1,Number,2006,78.12613614037167,210.66330202840882,2.810719614759243
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,329,Otitis media,1,Number,2006,4.271861900792438,13.02620643309952,0.9475768032731906
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,402,Acute hepatitis B,1,Number,2005,70.51813765423724,300.2879471066823,9.643116883454326
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,403,Acute hepatitis C,1,Number,2005,12.331797337781053,34.91255526283255,0.39039078050700665
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,404,Acute hepatitis E,1,Number,2005,10.150555018245607,35.894759155503685,1.249321467726237
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,408,Other unspecified infectious diseases,1,Number,2005,686.1009960583432,1319.2624740494502,334.90511166943423
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,411,Esophageal cancer,1,Number,2005,592.537102846195,800.0230041090244,352.9909387878984
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,414,Stomach cancer,1,Number,2005,1072.7372718855745,1582.6206228164356,675.426764551872
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,725,Physical violence by firearm,1,Number,2004,43.18268212867562,80.00589396099808,22.986470757667053
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,726,Physical violence by sharp object,1,Number,2004,35.310917732926015,63.69157299791922,13.248863228494738
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,727,Physical violence by other means,1,Number,2004,495.06947163509466,575.5987162753255,421.62236450129
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,729,Exposure to forces of nature,1,Number,2004,184.98942838159476,203.36300328732483,168.44136198522204
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,741,Maternal deaths aggravated by HIV/AIDS,1,Number,2004,0.6566307924993983,1.095884454263983,0.3273181340579143
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,842,Environmental heat and cold exposure,1,Number,2004,79.37873300578288,156.69025409881442,31.246787298349663
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,843,Ebola,1,Number,2004,0.0,0.0,0.0
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,845,Acute lymphoid leukemia,1,Number,2004,191.74572387969002,323.1874098155443,120.31644183100028
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,846,Chronic lymphoid leukemia,1,Number,2004,12.997759523528625,22.522177338312275,4.729607015286151
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,847,Acute myeloid leukemia,1,Number,2004,114.06314898033595,222.5209258199483,54.469852634659745
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,848,Chronic myeloid leukemia,1,Number,2004,91.0221228112346,147.36671881569274,37.27947571242803
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,849,Non-melanoma skin cancer (squamous-cell carcinoma),1,Number,2004,39.94412329642842,56.469010952190494,25.216893713469773
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,854,Police conflict and executions,1,Number,2004,0.055303449570629326,0.11517059282422273,0.026146722952750338
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2004,7563.271522508753,9999.511642765096,5389.511613706975
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,935,Zika virus,1,Number,2004,0.0,0.0,0.0
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2004,33.57636160621321,99.39543642983466,5.407048991874575
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,353,Cystic echinococcosis,1,Number,2005,32.129303545132274,41.639431261189515,23.04765323447331
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,357,Dengue,1,Number,2005,295.0009551912691,696.1910370851585,86.489140493106
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,358,Yellow fever,1,Number,2005,0.0,0.0,0.0
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,359,Rabies,1,Number,2005,608.6695680250754,1419.0653122634706,186.80732198350995
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,361,Ascariasis,1,Number,2005,5.807427081951465,8.573884277144238,3.5420227848344017
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,365,Other neglected tropical diseases,1,Number,2005,38.423708214367664,71.66089475785091,15.811559572426415
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,940,Electrocution,1,Number,2004,50.48669627726426,97.63203204060589,20.328883384238914
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,942,Myocarditis,1,Number,2004,94.43299728977627,182.79365122251477,39.2501158221787
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,943,Other leukemia,1,Number,2004,106.86047841061603,166.9595382251292,62.23691695737008
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,944,Other cardiomyopathy,1,Number,2004,696.9732839375117,1282.8089612203175,290.15813155097726
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,332,Meningitis,1,Number,2006,1156.2385777836819,1601.5454612275803,850.8786057281167
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,337,Encephalitis,1,Number,2006,561.2639155183786,1111.544434034212,169.8916228532565
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,338,Diphtheria,1,Number,2006,11.77960568617093,19.64952446280949,6.998030604485763
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,339,Pertussis,1,Number,2006,627.8788413843203,1794.6144579605696,67.56513759033538
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,340,Tetanus,1,Number,2006,707.8090997707976,1040.3464466145776,420.968118561748
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,341,Measles,1,Number,2006,739.1976649823155,1492.323182589401,282.5862050450799
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,342,Varicella and herpes zoster,1,Number,2006,78.59347576161501,104.50343104885984,57.8559591434661
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,345,Malaria,1,Number,2006,123.2485164546132,212.36863713031968,63.618719748048534
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,346,Chagas disease,1,Number,2006,0.0,0.0,0.0
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,348,Visceral leishmaniasis,1,Number,2006,219.38652235123024,709.9863894271506,0.05619183026951258
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,350,African trypanosomiasis,1,Number,2006,0.0,0.0,0.0
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,351,Schistosomiasis,1,Number,2006,0.0,0.0,0.0
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,352,Cysticercosis,1,Number,2006,2.3109770365964755,3.341113902857587,1.2416380524985535
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,507,Other cardiovascular and circulatory diseases,1,Number,2006,384.15713575144844,583.7515264422996,239.29554630089225
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,1,Number,2006,14290.14176762563,18133.05906377279,11400.094356451735
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,418,Liver cancer due to hepatitis B,1,Number,2005,71.40918127532112,119.74114516360657,40.62892869217965
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,419,Liver cancer due to hepatitis C,1,Number,2005,73.08429518929101,117.89311466230524,46.21354862070605
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2005,64.25130738428695,109.19865375517456,37.19925214318672
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,421,Liver cancer due to other causes,1,Number,2005,8.53167153999188,12.97540274923919,4.9987323880004935
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,423,Larynx cancer,1,Number,2005,294.17183438099886,424.9521621567948,157.00443258231633
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2005,904.2428132617705,1283.1751562776728,646.9043372368076
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,429,Breast cancer,1,Number,2005,632.1860802452198,911.1149715077959,409.6653374046434
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,432,Cervical cancer,1,Number,2005,832.5697550040647,1302.5192821272965,479.16458730764003
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,435,Uterine cancer,1,Number,2005,56.87883899321413,103.27439088016119,24.19070833208511
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,438,Prostate cancer,1,Number,2005,287.39093672060693,401.74637306413126,185.61436275980697
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,2005,450.37228523001465,597.7075276450304,323.3983698253304
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,2005,608.3475739451827,847.4074881010027,432.19096479313407
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,2005,130.95772202341297,171.13812521741553,95.17899166075965
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,450,Other pharynx cancer,1,Number,2005,370.55487006308056,547.2171173383575,249.55130976616724
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2005,266.30267291452253,370.4639916789599,186.2744064794001
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,456,Pancreatic cancer,1,Number,2005,142.8869238477643,195.46752104378825,99.70853768025084
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,459,Malignant skin melanoma,1,Number,2005,11.75995968398028,19.06227328110083,7.220306179244329
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,465,Ovarian cancer,1,Number,2005,234.1367689293846,416.4198306826283,142.06415874073068
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,2005,237.25152644705858,337.6479237426082,159.9673995597473
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,2005,752.5649693688397,1024.0437951240042,489.90941151593756
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,595,Urinary tract infections and interstitial nephritis,1,Number,2005,298.1920495515627,408.49995415488695,211.27513396704043
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,367,Maternal hemorrhage,1,Number,2005,871.5296558922008,1250.3152266125476,596.951523090867
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,368,Maternal sepsis and other maternal infections,1,Number,2005,74.18356840396542,112.80968536971461,43.89738864156677
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,369,Maternal hypertensive disorders,1,Number,2005,222.25337069129793,320.1059610669853,139.223853853788
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,370,Maternal obstructed labor and uterine rupture,1,Number,2005,108.16823495834592,183.26168248035017,57.646176590481836
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,374,Ectopic pregnancy,1,Number,2005,0.32005816205768584,0.508317213291528,0.18618942251243775
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,375,Indirect maternal deaths,1,Number,2005,0.3888928254773295,0.6338017022010782,0.20478407823157466
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,376,Late maternal deaths,1,Number,2005,27.565087990526827,41.21868021276218,16.863515152931328
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,381,Neonatal preterm birth,1,Number,2005,3252.7184196173043,4606.358407349894,2272.8891197602716
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,382,Neonatal encephalopathy due to birth asphyxia and trauma,1,Number,2005,6842.272249409105,8509.054355259303,5154.285939015422
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,383,Neonatal sepsis and other neonatal infections,1,Number,2005,2415.997774240414,4161.428324348545,1182.173921375906
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,384,Hemolytic disease and other neonatal jaundice,1,Number,2005,1323.4304165939357,2701.9935757048975,634.3100090482412
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,385,Other neonatal disorders,1,Number,2005,1900.866903731784,3135.799370214615,1070.1147265089814
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,387,Protein-energy malnutrition,1,Number,2005,2394.5044590954517,2989.11222150754,1848.2830641460016
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,391,Other nutritional deficiencies,1,Number,2005,504.92206407155504,719.5819752990452,324.91121079501755
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,394,Syphilis,1,Number,2005,500.414829021103,1025.859424517197,175.56237332154333
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,395,Chlamydial infection,1,Number,2005,6.947109035647077,13.723941043855232,2.432935290039529
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,396,Gonococcal infection,1,Number,2005,2.307858797331663,4.26952242515723,0.9049564655877678
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,399,Other sexually transmitted infections,1,Number,2005,21.10228294518432,41.625662861508395,7.484021131329164
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,401,Acute hepatitis A,1,Number,2005,1036.4722011944966,1869.0999942102635,555.0753832895778
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,533,Vascular intestinal disorders,1,Number,2005,121.93941072388613,215.78585028788422,63.644713476488285
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,534,Gallbladder and biliary diseases,1,Number,2005,89.19053462948317,146.55316117182304,50.570957628291026
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,535,Pancreatitis,1,Number,2005,450.63195420605746,739.3826115818932,252.05066875498233
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,511,Silicosis,1,Number,2006,6.077409390866139,15.270950569058353,1.4390577252799885
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,512,Asbestosis,1,Number,2006,1.3053182556898166,4.0598041570758285,0.28765881468116833
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,513,Coal workers pneumoconiosis,1,Number,2006,1.7415403320986873,4.771870778461045,0.2852507292209694
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,514,Other pneumoconiosis,1,Number,2006,3.3047864944744854,7.956220360886239,0.7657451971937614
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,515,Asthma,1,Number,2006,2853.6962466889736,5021.180931515717,1418.4808378600653
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2006,343.36234270161793,1095.369392373506,153.7835486923916
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,520,Other chronic respiratory diseases,1,Number,2006,323.58759062205104,603.88595722446,187.85390993220648
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,522,Chronic hepatitis B including cirrhosis,1,Number,2006,1926.8231465173008,2856.827201859357,1104.2963529046524
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,523,Chronic hepatitis C including cirrhosis,1,Number,2006,545.8228653916786,855.2077801895726,294.21957246924893
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2006,1610.6375588630613,2414.73024877723,908.9094046407445
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,525,Cirrhosis due to other causes,1,Number,2006,675.7551285228826,1059.7410497736573,393.96661440392614
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,527,Peptic ulcer disease,1,Number,2006,2337.9526483010022,3768.666091100509,1357.3421045937268
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,528,Gastritis and duodenitis,1,Number,2006,195.44581765519732,371.68769324982577,70.24332705094031
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,529,Appendicitis,1,Number,2006,328.491384640659,662.1582781204147,100.21230784010335
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,530,Paralytic ileus and intestinal obstruction,1,Number,2006,965.7231310905498,1493.4250323684512,590.2965488934085
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,531,"Inguinal, femoral, and abdominal hernia",1,Number,2006,246.12752250571705,523.3701848884327,125.12033820746058
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2005,1066.8450304469384,2805.584589489573,243.7223562468874
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,544,Parkinson's disease,1,Number,2005,361.5520213058294,461.9010681215181,271.96170154477164
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,545,Idiopathic epilepsy,1,Number,2005,844.2712741550528,1138.3354804758785,619.6147299202572
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,546,Multiple sclerosis,1,Number,2005,2.7599359225765165,6.050163227841933,1.1107336249201096
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,554,Motor neuron disease,1,Number,2005,3.194257997794873,7.694447291036931,1.0991468937783087
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,557,Other neurological disorders,1,Number,2005,9.597475791135595,17.512456321687537,4.618297445463753
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2005,177.97403413963775,285.27259745357674,101.26904115680216
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,562,Opioid use disorders,1,Number,2005,31.70136975912655,52.09112621150089,17.728720266426475
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,563,Cocaine use disorders,1,Number,2005,6.1003863524380675,12.948413194118976,2.206247033840437
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,564,Amphetamine use disorders,1,Number,2005,0.952914931718966,2.9448773204775036,0.2092586289514984
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,566,Other drug use disorders,1,Number,2005,8.287326664160933,13.649732948819537,3.8298580755215923
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,573,Anorexia nervosa,1,Number,2005,0.012052791941595914,0.08117777395310624,0.0014071125478135075
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,588,Acute glomerulonephritis,1,Number,2005,6.42798394710193,13.538885425929578,1.5512444479400351
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,2005,298.2834018851076,453.0638867967385,192.24379881671027
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,596,Urolithiasis,1,Number,2005,41.9916658027402,55.981156900545194,30.638066159919067
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,602,Other urinary diseases,1,Number,2005,310.49729209027095,433.10667077809387,220.17563948276575
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,604,Uterine fibroids,1,Number,2005,8.210903861172302,22.482285838532906,2.5366033989944405
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,607,Endometriosis,1,Number,2005,0.07150822945703621,0.42673504246518407,0.0016971284013003265
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,608,Genital prolapse,1,Number,2005,1.1913308627850903,3.6590140696510534,0.24348870506593037
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,612,Other gynecological diseases,1,Number,2005,15.018745335377607,35.242513761280236,4.9608090653070676
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,614,Thalassemias,1,Number,2005,83.12567134087801,138.96713927498118,53.39660318646923
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,615,Sickle cell disorders,1,Number,2005,12.277350960931,21.384700238155958,7.195748607846725
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,616,G6PD deficiency,1,Number,2005,23.10110516309632,37.47133171540074,14.155570127519143
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,618,Other hemoglobinopathies and hemolytic anemias,1,Number,2005,171.55984651972582,262.78518792016337,117.9272691359419
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,625,"Other endocrine, metabolic, blood, and immune disorders",1,Number,2005,42.11604803928442,71.59110250060351,21.267656284848872
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,627,Rheumatoid arthritis,1,Number,2005,85.88167090841169,143.1110009935451,39.313924495165594
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,639,Other musculoskeletal disorders,1,Number,2005,130.3919060950808,210.73078495421657,72.13678564463655
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,642,Neural tube defects,1,Number,2005,253.10321706255246,477.0457862670815,104.7558109979612
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,697,Falls,1,Number,2006,2152.2385215792333,2967.5284818359937,1498.5144353545343
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,698,Drowning,1,Number,2006,2113.6847529963784,3006.6697068652356,1410.077493063638
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,699,"Fire, heat, and hot substances",1,Number,2006,520.0838495012018,829.4229529384643,337.4570010304602
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,701,Poisoning by carbon monoxide,1,Number,2006,277.36318295471096,560.7962060952187,95.49473514018185
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,703,Poisoning by other means,1,Number,2006,797.5860183233278,1299.6863505122585,448.3507910660384
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,705,Unintentional firearm injuries,1,Number,2006,5.662671091169024,17.90415271092062,0.9132178228220036
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,707,Other exposure to mechanical forces,1,Number,2006,303.07309335980295,576.102398305949,150.72158847740596
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,708,Adverse effects of medical treatment,1,Number,2006,736.9844357055965,1048.049412678577,514.1987140786696
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,710,Venomous animal contact,1,Number,2006,650.3796752791138,1056.1714083441905,368.40828718695457
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,711,Non-venomous animal contact,1,Number,2006,18.640785728036352,60.193862503260014,2.8290569252920856
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,713,Pulmonary aspiration and foreign body in airway,1,Number,2006,41.88344358760721,81.45317580819808,8.361571614833705
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,715,Foreign body in other body part,1,Number,2006,3.088073543296566,7.97171078477435,0.4593085891795821
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,716,Other unintentional injuries,1,Number,2006,104.52333331541584,201.2554691256506,49.68744591678068
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,725,Physical violence by firearm,1,Number,2005,45.45927455592897,82.77720575381049,23.68971995909173
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,726,Physical violence by sharp object,1,Number,2005,37.35402734914106,64.96026704088798,14.810823335503317
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,727,Physical violence by other means,1,Number,2005,518.0379042072545,605.0394202552603,444.62495134437944
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,729,Exposure to forces of nature,1,Number,2005,68.99605707205428,75.84890392878602,62.82407555124498
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,741,Maternal deaths aggravated by HIV/AIDS,1,Number,2005,0.6626428338744936,1.0683291022203916,0.32657623806216274
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,842,Environmental heat and cold exposure,1,Number,2005,54.991851174594636,129.87446316264234,7.480768704161461
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,843,Ebola,1,Number,2005,0.0,0.0,0.0
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,845,Acute lymphoid leukemia,1,Number,2005,206.01267431433362,341.6185799012464,130.95474791356162
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,846,Chronic lymphoid leukemia,1,Number,2005,13.29736646962511,22.851120156077624,4.728260264115346
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,847,Acute myeloid leukemia,1,Number,2005,119.64215100189378,230.10984278020823,56.089356583656965
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,848,Chronic myeloid leukemia,1,Number,2005,90.89239385933861,150.45557396441572,36.63368265644035
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,849,Non-melanoma skin cancer (squamous-cell carcinoma),1,Number,2005,40.88252498489494,58.19522612313271,25.735719802038375
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,854,Police conflict and executions,1,Number,2005,0.0580999962470736,0.11908164922586903,0.02694202112857507
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2005,7282.208154881002,9558.533572241131,5229.503622196995
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,935,Zika virus,1,Number,2005,0.0,0.0,0.0
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2005,33.69015596010708,99.62840613995567,5.778698321577767
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2005,1398.998715600115,1402.8267585373576,1395.3153128500996
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2005,718.0894789227493,1493.921564030414,259.07492692706376
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,2005,15.151446026219757,33.27974411759656,5.218223741695562
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,948,HIV/AIDS - Drug-susceptible Tuberculosis,1,Number,2005,335.88078474237534,518.2980530878974,196.23932359856434
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,1,Number,2005,40.8225258193046,92.97728954680365,13.315246326873403
